Open,High,Low,Close,Volume
AAPL,AAPL,AAPL,AAPL,AAPL
69.23307309062069,71.97552869907848,69.22582460812832,70.71182250976562,198054800
67.92104419759342,69.10500967174747,65.95420576749399,66.08951568603516,320605600
62.160700515132554,67.27108839739219,61.94564985853806,66.05087280273438,426510000
68.20617210459764,72.83572613943491,67.10435837488609,72.20024871826172,341397200
73.37454464911569,73.45427795635602,69.05668336601278,69.90721130371094,319475600
71.62758575768213,73.30930003617219,70.82780458094045,73.14982604980469,219178400
71.40528289969257,72.3790349760971,70.41220399588842,70.77706146240234,187572800
68.13851293457299,70.26965542799252,67.95246362121284,69.83714294433594,226176800
63.72883020122201,67.19374467213605,63.54761077884886,64.31356811523438,286744800
66.96420578722295,69.21132371848606,65.0867678159455,68.9455337524414,285290000
67.02461750309321,67.9500415324096,65.68841908631278,66.551025390625,255598800
61.841735279374994,65.23899494473845,59.92322498627828,59.978797912597656,418474000
64.00429300943405,67.6359302649127,61.119275269390535,67.16475677490234,370732000
58.46139822062626,62.60044826219108,57.9902283526449,58.52422332763672,322423600
59.804833950382424,62.24525368604919,57.60362153116066,61.0975341796875,324056000
57.93465023452481,60.406482464640554,57.29433930824816,59.60186767578125,300233600
59.77583112302971,61.09269153777121,58.62085961850456,59.14518737792969,271857200
59.725089265820536,60.84865193316744,55.090706190239764,55.390323638916016,401693200
55.11004159498472,55.211524041383235,51.37208822817037,54.21360778808594,336752800
57.110704962845915,59.848327192203485,56.61295613694801,59.652610778808594,287531200
60.58770393527842,62.39989846973341,59.029217373030974,59.32400131225586,303602000
59.565620375975534,62.503788640032134,59.526959345508246,62.44580078125,252087200
61.07095724785997,61.824829012114336,59.69369010665709,59.86041259765625,204216800
60.58527581752455,61.740247254497845,60.26149432911051,61.56869125366211,167976400
61.75958725464871,63.424386025978244,60.88973245903772,61.44305419921875,197002000
59.560778398378844,60.0971881377315,57.77999687313771,58.21009063720703,176218400
58.072376290076036,59.234596446659125,57.241182484383906,59.18143844604492,165934000
58.66676958439928,59.36748322353769,57.7413419398106,58.330909729003906,129880000
60.62392740731182,63.574177122829745,60.25665875100896,63.41954040527344,201820400
65.43229446081726,65.64976368215225,62.58111162954673,62.68500900268555,202887200
63.4848025037082,64.60353188066507,63.119952317554805,64.28942108154297,168895200
64.92489377394622,65.25592013573771,63.95839000283478,64.75333404541016,161834800
64.83064420547504,66.13301133720609,64.23140932290158,66.02427673339844,131022800
67.65526649113433,69.64868059310524,67.18409293567838,69.35872650146484,194994800
68.23517703316564,69.18476538928039,67.80750169214234,68.72567749023438,131154400
69.43845097329417,69.63658597716727,68.22307301485074,69.271728515625,157125200
68.7884865443206,69.33456350529407,66.89655138464681,68.3318099975586,215250000
67.15992291899424,68.06118282102301,66.89413295001411,66.91345977783203,130015200
66.75640021366904,66.99077762058634,64.1347578473476,64.84513854980469,180991600
66.11125243793057,67.14782951135057,65.77056644151477,66.71290588378906,116862400
66.65734110784256,68.0781026916564,66.41571518879498,66.45437622070312,124814400
66.9787077583751,68.3825537591584,66.93037962499518,68.37288665771484,126161200
68.09016237151883,68.75222222241877,67.64316044289428,68.42119598388672,117087600
68.88271760948632,69.06393705890572,67.22033738750322,67.31214904785156,112004800
68.79815533490073,69.99178804731254,68.59519043374839,69.52303314208984,137280800
70.06185003558508,71.16608226501852,69.67283584195576,70.98969268798828,183064000
69.16541493960355,72.24614521202258,69.06876605288338,69.8468017578125,240616800
69.87096747127923,70.96311392727311,69.1823321546666,70.83505249023438,133568000
71.29414381435919,72.7294023781066,71.14916678667844,71.89820861816406,147751200
72.59891973995855,73.27063948300304,72.21473542323028,72.63999938964844,142333600
73.26579854405584,73.73697195261609,72.9637661985266,73.39144134521484,115215200
74.05045567520663,75.19159229593362,73.72337622769179,75.13829040527344,133838400
74.64646215282984,76.81486350373997,74.4380975285037,76.32061767578125,145946400
77.00384337710936,77.45448798811958,75.32727004325628,75.44841003417969,162301200
75.62771287585991,76.54838146254056,73.46172873051864,74.5374526977539,200622400
73.77668558751988,75.05592369907653,73.05468852162736,74.99535369873047,158929200
72.76880175811006,74.59801285788724,72.73487900802405,74.5519790649414,166348400
75.8748339325949,76.68162311206635,75.18433442581173,76.30850982666016,135178400
76.32545901161194,77.17101374486556,75.83605613168199,75.8675537109375,101729600
76.72522965116472,77.41330397310716,76.68646396339064,77.34304809570312,111504800
77.20493698671349,77.7452239875939,76.5289737926269,76.76641082763672,102688800
76.5047461498377,77.34304019898961,76.4029926993938,77.26066589355469,81803200
78.37759126728832,78.55687612704607,76.68163102348302,76.73735809326172,125522000
76.59439371595593,77.21704762323688,75.85543536682479,77.0716781616211,112945200
76.74704422339656,78.36305531429218,76.47084882755918,77.10562133789062,133560800
77.34788852176631,77.80821903420895,76.67435043039059,77.03050231933594,153532400
76.98445678308985,78.09894607051093,76.85362353528801,77.9778060913086,80791200
77.71130947324757,78.36304326033381,77.27035810172477,78.33881378173828,87642800
78.65863382513984,79.03174713400516,78.08684912120862,78.77008056640625,104491200
78.59321142956854,78.89121109253435,77.71857679947686,78.09169006347656,87560400
78.34124573703636,80.37639642085425,78.31217331772173,80.31582641601562,137250400
80.01296326734492,80.82460267780965,79.30308470158906,80.79067993164062,95654400
80.47086919688729,83.73437314923221,80.439371619184,83.34188079833984,147712400
84.28919748972832,85.95365964938672,83.85067134903046,85.4860610961914,166651600
84.63081104253492,85.05480096655532,81.2800824962617,81.3818359375,201662400
83.5187737124544,84.26499296476219,80.97483335252352,82.08447265625,200146000
